,x,y,ch2,ch2Dof,probchi2,measurementTimestamp
760,26.9110389641,-37.1186019745,241.544331408,6.19344439508,0.0,1484758758000
761,26.6230151773,-29.0457597901,906.150019647,4.42024399828,0.0,1484758767000
762,29.9558144781,-28.685469228,82.1219350521,5.13262094076,6.88251677872e-11,1484758768000
763,38.7007345803,-29.2916872185,1039.9352622,8.73895178317,0.0,1484758777000
764,32.7351346043,-35.1929855149,81.6639711864,5.10399819915,8.33030311398e-11,1484758778000
765,40.6415291502,-39.0128376023,588.569660608,5.03050991973,0.0,1484758787000
766,39.9949660232,-37.37475271,424.589316524,11.1734030664,0.0,1484758788000
767,44.7460670949,-33.5219340984,471.777917126,4.53632612621,0.0,1484758797000
768,44.3255438258,-34.0559111504,550.521874331,7.14963473157,0.0,1484758798000
769,44.7408323352,-41.7349309244,694.149094455,7.0116070147,0.0,1484758807000
770,40.4705926145,-37.9599473244,137.699114693,3.62366091298,3.18856052672e-13,1484758808000
771,50.1351377953,-58.9801260913,324.918625728,6.24843511016,0.0,1484758817000
772,51.2156469169,-59.8156186488,322.156131561,8.05390328903,0.0,1484758818000
773,43.8772727078,-67.3475401609,412.333887247,6.98870995334,0.0,1484758827000
774,40.4766833641,-61.6317533426,497.779714663,8.43694431632,0.0,1484758828000
775,38.9920066642,-66.3620778855,382.953119198,5.55004520577,0.0,1484758837000
776,37.0695874955,-66.3051320211,339.71891632,6.93303910858,0.0,1484758838000
777,30.1485420812,-66.7306937504,792.066570878,6.18802008498,0.0,1484758840000
778,32.8351853914,-57.8992905886,545.107472785,8.01628636448,0.0,1484758847000
779,30.3882791619,-57.9807434529,1145.08665548,12.1817729307,0.0,1484758848000
780,18.3868206064,-57.7691624511,290.461858115,6.60140586625,0.0,1484758857000
781,27.8887889992,-61.4554978347,701.017016208,5.11691252706,0.0,1484758858000
782,10.251974193,-57.503318775,201.896909342,4.58856612141,0.0,1484758867000
783,11.6420142652,-60.8729053662,840.112993922,7.7788240178,0.0,1484758868000
784,3.60478061481,-57.5623779739,185.930167637,12.3953445092,0.0,1484758877000
785,7.60535852318,-56.3731376021,837.303748898,6.02376797768,0.0,1484758878000
786,7.61145272746,-66.9472476884,148.80879217,5.31459972035,0.0,1484758887000
787,4.22812992465,-69.2536480601,1075.16035961,6.89205358724,0.0,1484758888000
788,-4.94291510623,-62.5260554873,106.286305565,15.1837579379,0.0,1484758897000
789,-4.99166579579,-72.9178810202,709.475708336,7.39037196184,0.0,1484758898000
790,-11.6571577966,-66.8306818883,134.589051848,8.97260345654,0.0,1484758907000
791,-13.7420357678,-59.8218763972,735.816519967,6.23573322006,0.0,1484758908000
792,-16.8152242399,-56.5663032416,198.42491456,2.61085413895,7.00661750841e-13,1484758918000
793,-7.50107498196,-51.0919821231,1009.10004576,7.05664367667,0.0,1484758928000
794,-24.9250818794,-56.8928893086,6.11600342513,1.52900085628,0.190650942488,1484758937000
795,-12.8879494481,-42.2273779228,734.943450276,5.28736295163,0.0,1484758938000
796,-19.7444124489,-37.6228842044,815.807785799,5.78587082127,0.0,1484758948000
797,-14.0210709024,-29.8650583016,654.611932106,6.67971359292,0.0,1484758958000
798,-13.9202597171,-19.9611927741,1131.20496353,7.69527186073,0.0,1484758968000
799,-12.4135570806,-17.8772383707,722.712475835,6.17702970799,0.0,1484758978000
800,-6.8221949974,-13.6487589365,312.670655125,4.6667261959,0.0,1484758988000
801,-1.90797691673,-14.2100867278,772.594885031,6.13170543676,0.0,1484758998000
802,-4.7307637363,-11.6254153997,654.483293816,4.33432644911,0.0,1484759000000
803,1.38745381379,-2.58030729528,832.399213055,5.94570866468,0.0,1484759008000
804,9.50831456459,0.429379654877,771.220375519,5.46964805333,0.0,1484759018000
805,16.2511607024,8.13095499912,1049.77895739,9.29007926895,0.0,1484759028000
806,23.5146769855,11.6344468511,659.425292721,7.94488304483,0.0,1484759038000
807,27.4299911351,16.9873264607,689.277622314,6.69201575062,0.0,1484759048000
808,34.7578391621,17.7596166591,1135.45234202,9.87349862626,0.0,1484759058000
809,42.1789668662,12.1095561967,1384.67375937,10.6513366105,0.0,1484759068000
810,45.5420839467,2.15525929375,1858.7228942,10.3262383011,0.0,1484759078000
811,50.1462359881,-11.4566583388,821.898086438,4.98120052387,0.0,1484759088000
812,41.1068924161,-15.8640067554,1052.23850187,6.92262172284,0.0,1484759098000
813,33.7264526491,-5.91606940078,740.519458033,4.23153976019,0.0,1484759108000
814,29.6991804157,-4.85928529821,1122.53443665,6.41448249516,0.0,1484759118000
815,23.0702399339,-6.56304607816,551.443566202,3.58080237793,0.0,1484759128000
816,16.7981404085,-16.3138749264,1248.92085085,5.8360787423,0.0,1484759138000
817,-0.0284647187009,-15.4236035574,1200.94451439,7.02306733559,0.0,1484759148000
818,-0.335501175057,-23.3980676331,1323.30301999,8.11842343549,0.0,1484759158000
819,-0.741496115399,-32.3742567574,746.680038414,6.22233365345,0.0,1484759160000
820,2.18185032599,-29.4543789561,590.078886464,4.50441898064,0.0,1484759168000
821,5.39772409999,-45.8775525364,1239.36838923,6.25943630926,0.0,1484759178000
822,9.44586894695,-40.4706630889,811.291095447,4.31537816727,0.0,1484759188000
823,22.8546099143,-43.6293093305,1112.09904435,5.27061158458,0.0,1484759198000
824,20.5426074194,-27.0674644861,570.889335499,3.56805834687,0.0,1484759208000
825,31.5072201664,-29.3275500444,948.194064248,5.35702861157,0.0,1484759218000
826,37.5191170495,-44.3750742523,581.735325724,6.46372584137,0.0,1484759228000
827,40.7871217768,-41.4639402897,1132.75314638,6.29307303547,0.0,1484759230000
828,45.4304673219,-36.1896407962,1087.80687797,6.88485365802,0.0,1484759239000
829,47.0596070245,-40.0533006333,850.834464677,4.94671200393,0.0,1484759249000
830,44.3338917093,-42.3874775015,1546.30539312,9.60438132371,0.0,1484759252000
831,46.1918609406,-48.0512575479,1108.65789575,8.7988721885,0.0,1484759259000
832,48.6735123059,-57.1667222088,1258.49155566,7.44669559564,0.0,1484759269000
833,34.4280344537,-69.5770754236,1286.3942623,10.3741472766,0.0,1484759279000
834,28.525481776,-64.5299255865,1430.44511503,9.41082312523,0.0,1484759289000
835,30.8118036577,-56.752812963,721.998552613,7.59998476435,0.0,1484759299000
836,23.2403609672,-61.4177671882,1382.21684036,7.31331661567,0.0,1484759309000
837,13.550708199,-63.7727375315,1323.62750837,7.19362776288,0.0,1484759312000
838,6.74352720255,-57.138632865,1316.13929137,7.35273347136,0.0,1484759319000
839,3.70889188525,-62.5230557711,2030.72382905,12.0876418396,0.0,1484759329000
840,-1.9463155375,-67.7483760306,976.329232299,6.55254518322,0.0,1484759339000
841,-9.10719177317,-67.6401772349,698.642941575,5.5891435326,0.0,1484759349000
842,-12.1568865555,-59.5146812635,515.613305382,4.12490644306,0.0,1484759359000
843,-16.7849732025,-57.5911358354,400.561280885,4.21643453563,0.0,1484759369000
844,-11.5886120748,-54.6646675907,414.450276206,3.11616749027,0.0,1484759379000
845,-17.8684806254,-38.1085712903,742.441069018,5.54060499267,0.0,1484759389000
846,-17.4284662413,-40.6566159164,455.04800684,4.59644451353,0.0,1484759399000
847,-21.6908957041,-37.1745484529,432.20057464,4.80222860711,0.0,1484759409000
848,-15.3473321053,-28.0769312164,1127.70706269,7.72402097733,0.0,1484759419000
849,-11.4962873669,-22.3269105653,907.481490714,8.89687735994,0.0,1484759429000
850,-17.4154883769,-21.541437738,1014.27586374,8.59555816726,0.0,1484759438000
851,-15.6348532926,-22.3705006339,403.764236942,5.17646457617,0.0,1484759440000
852,-6.88032451256,-16.8526178006,129.216682548,5.3840284395,2.22044604925e-16,1484759441000
853,-9.76637295379,-11.1031964986,969.98297478,6.73599288042,0.0,1484759449000
854,-3.34562738571,-12.2107048814,771.732655066,6.17386124053,0.0,1484759459000
855,7.87866020538,-6.55740010171,1017.80697735,7.88997656857,0.0,1484759469000
856,11.1230654128,4.33264007425,857.181432011,5.75289551685,0.0,1484759479000
857,24.2142849495,9.61720045181,487.015064152,4.55154265563,0.0,1484759489000
858,31.2412983839,13.4963733231,484.722472675,4.75218110466,0.0,1484759499000
859,28.2867675614,19.1816645987,1595.07491745,11.6428826091,0.0,1484759509000
860,41.2677383026,14.3708419494,800.978628173,6.84597118096,0.0,1484759519000
861,40.7868215515,6.31767956687,1471.09800451,11.6753809881,0.0,1484759529000
862,44.8201343611,-1.62743916263,1111.75092021,7.56293143002,0.0,1484759539000
863,49.3529154319,-13.0062182619,912.580434362,5.33672768633,0.0,1484759549000
864,41.702704653,-15.2248340445,1094.21499217,5.882876302,0.0,1484759556000
865,36.1292315765,-16.1689224444,613.990388928,6.07911276166,0.0,1484759558000
866,38.7958445791,-18.1745434521,629.556248459,7.15404827794,0.0,1484759559000
867,35.9989566601,-3.26839991104,908.172219428,4.88264634101,0.0,1484759566000
868,28.8672717696,-4.38687648508,1086.28770012,7.24191800082,0.0,1484759576000
869,26.4043652054,-6.35143258023,1270.54642302,6.94287662851,0.0,1484759579000
870,30.2868313316,-13.2042681773,1.07351677594,0.536758387968,0.584640361205,1484759580000
871,24.1571217355,-10.0908856304,877.280713495,5.04184318101,0.0,1484759586000
872,17.6006765355,-16.0532614302,817.405549169,5.41328178258,0.0,1484759596000
873,-0.201940878905,-18.6564790453,1355.5939083,6.42461567917,0.0,1484759606000
874,1.01224055994,-20.3477630484,1176.17567809,5.91043054315,0.0,1484759614000
875,0.0679595347404,-20.9716202995,731.34872945,4.81150479901,0.0,1484759617000
876,4.2093401423,-32.8540075328,844.930864396,5.82710940962,0.0,1484759624000
877,3.31841627087,-43.2789115379,735.840404194,4.59900252621,0.0,1484759634000
878,4.71906960054,-38.5131422786,1403.11917406,6.58741396273,0.0,1484759644000
879,7.97197707849,-29.6538983488,103.337105222,4.69714114646,1.67565961107e-12,1484759646000
880,7.79879635051,-41.3957720783,815.661695541,4.66092397452,0.0,1484759647000
881,20.6755417531,-46.4149793247,905.742142937,5.08843900527,0.0,1484759654000
882,20.6807817264,-28.492377233,690.689189517,4.01563482277,0.0,1484759664000
883,32.3424454978,-30.2774186459,1275.26596619,6.28209835562,0.0,1484759674000
884,39.1031962181,-40.7812205742,1040.50581942,5.00243182411,0.0,1484759684000
885,44.0900983819,-32.6694516424,1401.96668477,7.41781314693,0.0,1484759694000
886,52.6044256884,-47.4442322022,947.430386461,6.67204497508,0.0,1484759704000
887,49.1412490088,-46.6770277237,1052.88020468,6.88156996524,0.0,1484759707000
888,47.6333892982,-55.7594423223,1235.20437414,8.69862235311,0.0,1484759714000
889,43.7112308904,-63.8254188863,1006.37179237,7.03756498158,0.0,1484759724000
890,32.7412783946,-67.2254039019,656.775612402,5.13105947189,0.0,1484759739000
891,31.1542946826,-57.7665639242,1084.75217071,6.49552198029,0.0,1484759749000
892,23.7053175533,-61.6466770299,1715.13456674,10.3947549499,0.0,1484759759000
893,12.7359782048,-61.1681853365,936.171955547,7.03888688381,0.0,1484759765000
894,6.49962719561,-57.3123605761,463.844398891,3.77109267391,0.0,1484759769000
895,8.44517686462,-67.4204103936,1038.78695975,7.63813940991,0.0,1484759779000
896,-1.19577818425,-70.0809001857,764.109863588,6.16217631925,0.0,1484759789000
897,-10.1654846008,-67.4082588582,618.524267587,5.52253810345,0.0,1484759799000
898,-14.7269787568,-59.9715861989,514.144325159,4.94369543422,0.0,1484759809000
899,-13.3504881806,-54.6827249931,820.112829315,5.4674188621,0.0,1484759819000
900,-6.06732002738,-54.6394220984,552.067621299,4.71852667777,0.0,1484759825000
901,-9.83419532326,-52.7311974474,473.102064492,4.82757208665,0.0,1484759829000
902,-16.7812056147,-40.2405222054,549.199809819,4.53884140346,0.0,1484759835000
903,-16.5986874231,-42.2487259899,815.600525738,8.07525273008,0.0,1484759837000
904,-17.4287875864,-43.9794145914,485.235315588,7.82637605786,0.0,1484759838000
905,-20.351226498,-34.6118338737,1367.2160444,7.63807846035,0.0,1484759845000
906,-10.5106182386,-30.2999968227,761.2199876,6.45101684407,0.0,1484759855000
907,-11.1442996051,-26.5777363304,1080.97679681,9.91721831932,0.0,1484759857000
908,-11.6365874177,-29.2234470135,186.022196944,9.30110984719,0.0,1484759858000
909,-12.8700710145,-21.7612253607,1092.9058928,7.80647066286,0.0,1484759865000
910,-17.7998712879,-22.2996236913,932.992826702,6.66423447645,0.0,1484759875000
911,-9.39886882436,-13.8054453333,1132.79889,7.8124061379,0.0,1484759885000
912,-7.891767311,-15.612132776,1138.62654279,9.48855452322,0.0,1484759895000
913,-7.79092161235,-3.70823943934,113.572284954,5.67861424772,4.32986979604e-15,1484759897000
914,-2.50837949225,-9.93211729856,533.513157725,5.08107769262,0.0,1484759898000
915,0.209722181463,-1.83596998145,909.013397614,5.7170653938,0.0,1484759905000
916,14.7778743128,-3.59487344255,714.256846756,5.33027497579,0.0,1484759915000
917,13.0272924907,7.24387657295,990.255080993,6.82934538616,0.0,1484759925000
918,28.5124088977,13.5990410824,1264.84837687,8.00536947386,0.0,1484759935000
919,28.129083145,16.888779316,743.034267646,5.94427414117,0.0,1484759945000
920,33.1142084114,14.3930967678,2351.06991972,15.9936729232,0.0,1484759955000
921,44.3356910717,14.3937127076,1421.4718152,9.35178825788,0.0,1484759965000
922,48.280339044,-7.08979477695,819.642865836,4.87882658236,0.0,1484759985000
923,44.7662593083,-16.3673723408,1318.86570845,6.7634138895,0.0,1484759995000
924,35.8675085163,-14.3140994283,919.569909964,6.81162896269,0.0,1484760005000
925,29.3257379443,-7.10009624786,2119.43468309,9.95039757317,0.0,1484760015000
926,25.1674056859,-7.687266511,735.325677372,3.91130679453,0.0,1484760025000
927,18.2919947985,-10.5613432654,50.2320409447,6.27900511809,3.68786713389e-08,1484760031000
928,20.0771163917,-16.4052286954,1250.76698351,6.07168438596,0.0,1484760032000
929,9.40525481466,-14.3686659149,1267.9612579,6.33980628948,0.0,1484760035000
930,-1.88527184237,-15.5945338105,806.573241742,7.83080817226,0.0,1484760045000
931,2.08010361841,-24.8462008563,1107.9148718,5.37822753302,0.0,1484760055000
932,6.53433992733,-30.574578023,138.449377614,5.76872406725,0.0,1484760057000
933,3.89216136762,-31.9790734135,863.494617899,5.64375567254,0.0,1484760058000
934,6.12692888966,-42.9807163503,903.335339345,8.06549410129,0.0,1484760066000
935,5.05519534656,-41.9216148913,454.755519322,6.78739581078,0.0,1484760067000
936,6.5037357443,-43.3378896158,378.9273061,7.01717233518,0.0,1484760076000
937,6.79461103552,-38.706146038,271.04555113,2.8834633099,0.0,1484760077000
938,19.1550353152,-41.0638549182,378.798258318,5.65370534803,0.0,1484760086000
939,22.2717388305,-42.1628072935,536.201907354,4.28961525883,0.0,1484760087000
940,17.7160682549,-39.4340243292,1052.12564752,4.47713041498,0.0,1484760089000
941,20.4761571918,-26.0611846137,322.331678872,5.6549417346,0.0,1484760096000
942,26.637633934,-26.4844938499,610.227864253,5.12796524582,0.0,1484760097000
943,29.9310086672,-29.5987644337,184.17417011,8.37155318681,0.0,1484760106000
944,31.579941143,-30.927956983,732.077533374,5.58837811736,0.0,1484760107000
945,38.525012853,-42.4624720311,263.855790544,5.07414981815,0.0,1484760116000
946,39.9418362904,-38.9748982188,1128.77341818,6.88276474498,0.0,1484760117000
947,46.2010426265,-24.6619888688,39.7588106524,4.96985133155,3.55271381569e-06,1484760126000
948,41.4314871959,-34.8789915917,1325.23001741,10.8625411263,0.0,1484760127000
949,48.339959516,-35.9942069614,1298.2450499,8.95341413722,0.0,1484760129000
951,50.4489209459,-39.3310662197,363.203752583,3.56082110376,0.0,1484760137000
952,37.3224570939,-53.7297337094,33.0162743683,4.71661062404,2.62922595692e-05,1484760146000
953,47.8090669414,-53.9426773089,1512.80989559,10.2912237795,0.0,1484760147000
954,46.4405302316,-63.0264101581,419.070619259,4.70865864336,0.0,1484760157000
955,39.086858481,-65.3185401409,244.314967254,11.6340460597,0.0,1484760166000
956,40.3870281205,-64.8834753986,1810.01137034,10.1686032042,0.0,1484760167000
957,28.848467946,-60.0820393012,709.04740976,5.49649154853,0.0,1484760177000
958,21.4246772786,-73.3376891691,43.6754787801,5.45943484752,6.5518169412e-07,1484760186000
959,21.2460457785,-65.2555454578,1566.48150377,9.79050939859,0.0,1484760187000
960,11.2304462588,-58.9585493198,712.136455245,4.94539205031,0.0,1484760197000
961,5.48317282411,-63.6298043131,889.87308815,5.36068125392,0.0,1484760207000
962,9.60941999572,-65.8290156616,1235.03356513,7.5768930376,0.0,1484760209000
963,4.5293927422,-66.8391779469,452.191128065,4.18695488949,0.0,1484760217000
964,-7.13177166216,-68.4481896363,607.340656456,6.90159836882,0.0,1484760227000
965,-16.1996351083,-60.1902831439,731.801035258,5.58626744472,0.0,1484760237000
966,-5.82336825338,-57.2081550979,555.994235232,5.14809477067,0.0,1484760247000
967,-5.90862595058,-53.3274252857,320.610823024,3.44742820456,0.0,1484760253000
968,-12.9649128918,-42.4656096026,996.245855706,5.93003485539,0.0,1484760260000
969,-20.5746614193,-40.4061075173,405.54435079,5.06930438488,0.0,1484760265000
970,-20.4700420086,-35.7975559197,1235.57299331,7.72233120816,0.0,1484760275000
971,-11.8314896249,-26.9944196681,645.120665281,6.58286393144,0.0,1484760285000
972,-14.5825715821,-22.83991203,1044.63142803,8.8528087121,0.0,1484760291000
973,-15.7140565044,-23.0172174759,1205.58114713,7.98398110684,0.0,1484760295000
974,-9.93384974224,-19.4796122042,378.747646399,5.73860070302,0.0,1484760305000
975,-2.31240019329,-13.8465794878,905.439850645,6.42155922443,0.0,1484760315000
